localidad,cp,id_prov_mstr
LAS PERLAS,8324.0,62
LAS PIEDRAS,8134.0,62
LENZANIYEN,8424.0,62
LOMA BLANCA,8424.0,62
LONCO VACA,8417.0,62
LOS COSTEROS,8417.0,62
LOS JUNCOS,8422.0,62
LOS MANANTIALES,8422.0,62
LOS MENUCOS,8424.0,62
LOS MOLINOS,8360.0,62
LOS PIRINEOS,8417.0,62
LOS QUEBRACHOS,8417.0,62
LOS REPOLLOS,8430.0,62
LAMARQUE,8363.0,62
LAGUNITA,8424.0,62
LAGUNA FRIAS,8411.0,62
LAGUNA DEL MONTE,8514.0,62
LA LOBERIA,8501.0,62
LA LUCINDA,8324.0,62
PERCY H SCOTT,8520.0,62
LA MARIA INES,8138.0,62
LA MESETA,8500.0,62
LA MIMOSA,8417.0,62
LA PORTEÑA,8417.0,62
LA PRIMAVERA,8520.0,62
LOS SAUCES,8307.0,62
LA QUEBRADA,8412.0,62
LA RUBIA,8417.0,62
LA SARA,8360.0,62
LA VENCEDORA,8417.0,62
LAGO PELLEGRINI,8305.0,62
LAGUNA BLANCA,8417.0,62
LAGUNA CORTES,8520.0,62
LAGUNA DE LA PRUEBA,8520.0,62
LAGUNA DEL BARRO,8514.0,62
LA RINCONADA,8424.0,62
LUIS BELTRAN,8361.0,62
LAGUNA LOS JUNCOS,8400.0,62
MAINQUE,8326.0,62
ÑIRIHUAO ESTACION FCGR,8400.0,62
ÑORQUINCO,8415.0,62
NUEVA CAROLINA,8503.0,62
NUEVO LEON,8514.0,62
OJOS DE AGUA EMBARCADERO FCGB,8418.0,62
PAJA ALTA,8536.0,62
PALENQUE NIYEU,8417.0,62
PANQUEHUAO,8412.0,62
PASO CHACABUCO,8401.0,62
PASO CORDOVA,8333.0,62
PASO DE LOS MOLLES,8412.0,62
PASO DEL LIMAY,8403.0,62
PASO FLORES,8403.0,62
LUIS M ZAGAGLIA,8503.0,62
PASO LEZCANO,8361.0,62
PASO PIEDRA,8360.0,62
PASO MIRANDA,8403.0,62
NILUAN,8422.0,62
NENEO RUCA,8416.0,62
PADRE ALEJANDRO STEFENELLI,8332.0,62
MEDANOS NEGROS,8134.0,62
MANCULLIQUE,8422.0,62
MAQUINCHAO,8422.0,62
MARIA CRISTINA,8360.0,62
MATA NEGRA,8500.0,62
MANCHA BLANCA,8520.0,62
MENCUE,8417.0,62
NEGRO MUERTO,8360.0,62
MAMUEL CHOIQUE,8415.0,62
MENUCO VACA MUERTA,8412.0,62
MICHI HONOCA,8333.0,62
MICHIHUAO,8417.0,62
MINISTRO RAMOS MEXIA,8534.0,62
MULANILLO,8417.0,62
MUSTERS,8536.0,62
NAHUEL NIYEU,8536.0,62
NAUPA HUEN,8313.0,62
MALLIN AHOGADO,8430.0,62
Total de localidades:,335
