localidad,cp,id_prov_mstr
NUEVA CONSTITUCION,5636.0,74
NUEVA ESCOCIA,5743.0,74
NUEVA ESPERANZA,6279.0,74
NUEVA GALIA,6216.0,74
ÑURILAY,6279.0,74
OJO DE AGUA,5701.0,74
OJO DE AGUA,5750.0,74
OJO DE AGUA,5753.0,74
MONTE CHIQUITO,5701.0,74
REPRESA DEL CARMEN,5719.0,74
USIYAL,5637.0,74
REPRESA DEL MONTE,5700.0,74
SAUCE,5753.0,74
SAUCESITO,5701.0,74
SELCI,5773.0,74
SERAFINA,5707.0,74
SOCOSCORA,5705.0,74
SOL DE ABRIL,5707.0,74
SOL DE ABRIL SAN MARTIN,5701.0,74
SOLOBASTA,5701.0,74
SOLOLOSTA,5750.0,74
SANTO DOMINGO,6216.0,74
TALA VERDE,5771.0,74
TALITA,5711.0,74
TAMASCANES,5721.0,74
TAMBOREO,5750.0,74
TASTO,5731.0,74
TAZA BLANCA,5703.0,74
TEMERARIA,5707.0,74
TILISARAO,5773.0,74
TINTITACO,5705.0,74
TOIGUS,5831.0,74
TALARCITO,5701.0,74
SANTO DOMINGO,5721.0,74
SANTO DOMINGO,5707.0,74
SANTO DOMINGO,5700.0,74
SANTA ISABEL,5750.0,74
SANTA ISABEL,5831.0,74
SANTA LUCIA,5715.0,74
SANTA LUCIA,6216.0,74
SANTA LUCINDA,5715.0,74
SANTA MARIA,5719.0,74
SANTA MARIA,5773.0,74
SANTA MARIA,6279.0,74
SANTA MARTINA,5770.0,74
SANTA RITA,5724.0,74
SANTA ROSA,5719.0,74
SANTA ROSA DE CONLARA,5777.0,74
SANTA ROSA DEL CHIPISCU,5719.0,74
SANTA ROSA DEL GIGANTE,5719.0,74
SANTA RUFINA,5709.0,74
SANTA SIMONA,5770.0,74
SANTA TERESA,5700.0,74
SANTA TERESA,6216.0,74
SANTA TERESA,6279.0,74
SANTA TERESITA,5709.0,74
SANTA VICTORIA,5707.0,74
TOINGUA,6216.0,74
SANTA ISABEL,5721.0,74
TORO BAYO,6279.0,74
TOSCAL,5636.0,74
VILLA DE LA QUEBRADA,5703.0,74
VILLA DE PRAGA,5753.0,74
VILLA DEL CARMEN,5835.0,74
VILLA DOLORES,5770.0,74
VILLA ELENA,5883.0,74
VILLA GENERAL ROCA,5703.0,74
VILLA LARCA,5883.0,74
VILLA LUISA,5871.0,74
VILLA MERCEDES,5730.0,74
VIEJA ESTANCIA,5773.0,74
