localidad,cp,id_prov_mstr
NIO VILLA PADRE MONTI,4101.0,90
NIOGASTA,4174.0,90
PACARA PINTADO,4111.0,90
PACARA MARCADO,4119.0,90
PACARA,4119.0,90
PACARA,4111.0,90
P G MENDEZ,4117.0,90
OVERO POZO,4178.0,90
OVEJERIA,4124.0,90
ORAN,4142.0,90
ORAN,4115.0,90
OJO DE AGUA,4107.0,90
OJO,4101.0,90
OBRAJE,4129.0,90
NUEVOS MATADEROS,4109.0,90
NUEVO PUEBLO LA FLORIDA,4117.0,90
NUEVA TRINIDAD,4157.0,90
NUEVA ROSA,4101.0,90
NUEVA ESQUINA,4161.0,90
NUEVA ESPERANZA,4103.0,90
NUEVA ESPAÑA,4113.0,90
NUEVA BAVIERA,4132.0,90
ÑOREO,4122.0,90
ÑORCO,4122.0,90
NOGALITO,4101.0,90
NOGALITA,4137.0,90
NOARIO,4113.0,90
MONTE BELLO,4124.0,90
LOS JUAREZ,4113.0,90
LA VIÑITA,4137.0,90
LOS HERRERAS,4113.0,90
LAS ANIMAS,4176.0,90
LAS ANIMAS,4149.0,90
LAS ACOSTILLAS,4113.0,90
LAS ABRAS,4187.0,90
LARA,4137.0,90
LAPACHITOS,4186.0,90
LAMPARCITO,4137.0,90
LAMADRID,4176.0,90
LAGUNA LARGA,4176.0,90
LAGUNA GRANDE,4103.0,90
LAGUNA DE ROBLES,4119.0,90
LAS ARCAS,4124.0,90
LAGUNA BLANCA,4115.0,90
LACHICO,4242.0,90
LACAVERA,4103.0,90
LA ZANJA,4242.0,90
LA ZANJA,4242.0,90
LA VERDE,4119.0,90
LA UNION,4119.0,90
LA TUNA,4174.0,90
LA TUNA,4149.0,90
LA TUNA,4149.0,90
LA TRANCA,4137.0,90
LA TOMA,4119.0,90
LAGARTE,4174.0,90
LA TOMA,4103.0,90
LAS BANDERITAS,4132.0,90
LAS BOLSAS,4137.0,90
LAS HIGUERILLAS,4144.0,90
LAS GUCHAS LOS GUCHEA,4151.0,90
LAS FALDAS,4147.0,90
LAS ENCRUCIJADAS,4115.0,90
LAS CUEVAS,4146.0,90
LAS CUATRO ESQUINAS,4168.0,90
LAS CRIOLLAS,4122.0,90
LAS COLONIAS,4115.0,90
LAS COLAS,4195.0,90
LAS CIENAGAS,4135.0,90
LAS CHACRAS,4119.0,90
LAS BARRANCAS,4168.0,90
LAS CELAYAS,4115.0,90
LAS CEJAS,4172.0,90
LAS CEJAS,4162.0,90
LAS CARRERAS,4137.0,90
LAS CAÑITAS,4124.0,90
LAS CAÑITAS,4103.0,90
LAS CAÑITAS,4103.0,90
LAS CAÑAS,4141.0,90
LAS CAÑADAS,4113.0,90
LAS BURRAS,4124.0,90
LAS BRISAS,4242.0,90
LAS BOTIJAS,4124.0,90
LAS CEJAS,4186.0,90
LAS HIGUERITAS,4144.0,90
LA TIPA,4157.0,90
LA TALA,4178.0,90
LA PINTA Y LA CUARENTA,4132.0,90
LA PICADA,4103.0,90
LA MESADA,4137.0,90
LA MEDIA AGUA,4178.0,90
LA MARTA,4119.0,90
LA MARAVILLA,4137.0,90
LA MARAVILLA,4124.0,90
LA MANGA,4103.0,90
LA LOMA,4176.0,90
LA LOMA,4174.0,90
LA LOMA,4119.0,90
LA PLANTA,4174.0,90
LA LIBERTAD,4186.0,90
LA LAGUNILLA,4163.0,90
LA LAGUNA,4124.0,90
LA JUNTA,4119.0,90
LA ISLA,4168.0,90
LA INVERNADA,4158.0,90
LA IGUANA,4242.0,90
LA HUERTA,4162.0,90
LA HOYADA,4105.0,90
LA HIGUERA,4122.0,90
POSTA,4157.0,90
LA HIGUERA,4122.0,90
LA LAGUNITA,4137.0,90
LA TAPIA,4157.0,90
LA POLA,4119.0,90
LA PRINCESA,4168.0,90
LA SOLEDAD,4176.0,90
LA SOLEDAD,4119.0,90
LA SILLA,4137.0,90
LA SALVACION,4162.0,90
LA SALAMANCA,4137.0,90
LA SALA,4137.0,90
LA SALA,4119.0,90
LA SALA,4105.0,90
LA RUDA,4119.0,90
LA RINCONADA PARADA,4107.0,90
LA RINCONADA,4172.0,90
LA POSTA,4164.0,90
LA REINA,4174.0,90
LA RAMADITA,4135.0,90
LA RAMADA DE ABAJO,4119.0,90
LA RAMADA,4119.0,90
LA RAMADA,4103.0,90
LA QUINTA,4142.0,90
LA QUESERIA,4137.0,90
LA QUEBRADA,4129.0,90
LA PUNTILLA,4137.0,90
LA PUERTA DE MARAPA,4158.0,90
LA PUERTA DE LUCA,4119.0,90
LA PUERTA,4101.0,90
LA REDUCCION,4129.0,90
LAS JUNTAS,4105.0,90
LAS JUNTAS,4122.0,90
LAS JUNTAS,4168.0,90
LOS CERCOS,4176.0,90
LOS CAMPEROS,4111.0,90
LOS CALLEJONES,4152.0,90
LOS BULACIO,4111.0,90
LOS BULACIO,4105.0,90
LOS BRITOS,4113.0,90
LOS BORDOS,4124.0,90
LOS BATEONES,4137.0,90
LOS BAJOS,4161.0,90
LOS ARROYO,4158.0,90
LOS ARRIETAS,4151.0,90
LOS CHAMICOS,4105.0,90
LOS ANGELES,4178.0,90
LOS ALISOS,4158.0,90
LOS ALCARACES,4105.0,90
LOS ALAMOS,4105.0,90
LOS ALAMITOS,4158.0,90
LOS AGUIRRE,4174.0,90
LOS AGUIRRE,4105.0,90
LOS AGUEROS,4174.0,90
LOS AGUDOS,4168.0,90
LOS AGUDOS,4157.0,90
LOS AGUDOS,4152.0,90
LOPEZ DOMINGUEZ,4184.0,90
LOS AMAYA,4174.0,90
LOMAS DE IMBAUD,4105.0,90
LOS CHAÑARES,4141.0,90
LOS CHAÑARITOS,4115.0,90
LOS HARDOY,4186.0,90
LOS GUTIERREZ,4178.0,90
LOS GUCHEA,4151.0,90
LOS GUAYACANES,4158.0,90
LOS GRAMAJOS,4159.0,90
LOS GRAMAJO,4159.0,90
LOS GONZALEZ,4119.0,90
LOS GONZALES,4119.0,90
LOS GOMEZ,4113.0,90
LOS GODOY,4186.0,90
LOS GODOS,4117.0,90
LOS CHAÑARITOS,4111.0,90
LOS GALPONES,4157.0,90
LOS ESTANQUES,4103.0,90
LOS DIAZ,4172.0,90
LOS DIAZ,4159.0,90
LOS DECIMA,4168.0,90
LOS CUARTOS,4137.0,90
LOS CRESPO,4113.0,90
LOS CORPITOS,4137.0,90
LOS CORDONES,4137.0,90
LOS CORDOBA,4157.0,90
LOS COLORADOS,4137.0,90
LOS CHORRILLOS,4119.0,90
LOS EUCALIPTOS,4119.0,90
LOMA VERDE,4111.0,90
LOMA REDONDA,4137.0,90
LOMA NEGRA,4119.0,90
LAS TALAS,4105.0,90
LAS TACANAS,4124.0,90
LAS TABLITAS,4158.0,90
LAS TABLAS,4129.0,90
LAS SALINAS,4101.0,90
LAS RATAS,4132.0,90
LAS PIRVAS,4168.0,90
LAS PIRCAS,4124.0,90
LAS PIEDRITAS,4178.0,90
LAS PECHOSAS,4119.0,90
LAS PAVAS,4146.0,90
LAS TALAS,4178.0,90
LAS PARRITAS,4176.0,90
LAS PALOMITAS,4178.0,90
LAS PALMITAS,4115.0,90
LAS MORITAS,4103.0,90
LAS MORERAS,4128.0,90
LAS MESADAS,4132.0,90
LAS MERCEDES,4111.0,90
LAS MERCEDES,4111.0,90
LAS MELLIZAS,4107.0,90
LAS LOMITAS,4176.0,90
LAS LENGUAS LAS LEGUAS,4149.0,90
LAS LEGUAS,4149.0,90
LAS PAMPITAS,4142.0,90
LAS TALITAS,4101.0,90
LAS TALITAS,4242.0,90
LAS TIPAS,4105.0,90
LOMA GRANDE,4174.0,90
LOMA GRANDE,4119.0,90
LOMA DEL MEDIO,4122.0,90
LOMA COLORADA,4141.0,90
LOLITA NUEVA,4182.0,90
LOLITA,4182.0,90
LESCANO,4146.0,90
LEON ROUGES,4143.0,90
LEOCADIO PAZ,4124.0,90
LEO HUASI,4101.0,90
LEALES,4113.0,90
LAZARTE,4174.0,90
LAURELES SUR,4132.0,90
LAURELES NORTE,4132.0,90
LAURELES,4132.0,90
LAUREL YACO,4124.0,90
LASTENIA,4111.0,90
LAS ZORRAS,4115.0,90
LAS ZANJITAS,4176.0,90
LAS ZANJAS,4119.0,90
LAS ZANJAS,4119.0,90
LAS TUSCAS TUSCAL,4155.0,90
LAS TRES FLORES,4132.0,90
LAS TRANCAS TRANQUITAS,4101.0,90
LAS TIPAS DE COLALAO,4124.0,90
LOS HILOS,4101.0,90
POSTA VIEJA,4122.0,90
TATA YACU,4162.0,90
POTRERILLO,4105.0,90
TAFI VIEJO,4103.0,90
TAFI DEL VALLE,4137.0,90
TACO YANA,4124.0,90
TACO YACO,4124.0,90
TACO RODEO,4159.0,90
TACO RALO,4242.0,90
TACO PUNCO,4124.0,90
TACO PALTA,4117.0,90
TACO LLANO,4124.0,90
TACO,4117.0,90
TACANAS,4178.0,90
TAFICILLO,4103.0,90
TACANAS,4124.0,90
SURIYACO,4174.0,90
SUPERINTENDENTE LEDESMA,4178.0,90
SUNCHO PUNTA,4164.0,90
SUNCHAL,4101.0,90
SUELDOS,4111.0,90
SUELDO,4111.0,90
SUD DE TREJOS,4174.0,90
SUD DE SANDOVALES,4174.0,90
SUD DE LAZARTE,4174.0,90
SORAIRE,4119.0,90
SOLEDAD,4115.0,90
SURIYACU,4195.0,90
SOLDADO MALDONADO,4142.0,90
TALA BAJADA,4195.0,90
TALA PAMPA,4119.0,90
TIPAS,4105.0,90
TIPA MAYO,4124.0,90
TIO PUNCO,4137.0,90
TIO FRANCO,4141.0,90
TINAJEROS,4187.0,90
TIMBO VIEJO,4101.0,90
TIMBO NUEVO,4101.0,90
TIERRAS BLANCAS,4119.0,90
TICUCHO,4122.0,90
TENIENTE BERDINA,4132.0,90
TECOTEX,4105.0,90
TALA CAIDA,4176.0,90
TARUCA PAMPA,4119.0,90
TAPIA,4122.0,90
TAMBOR DE TACUARI,4117.0,90
TALLERES NACIONALES,4103.0,90
TALITAS,4242.0,90
TALITA POZO,4119.0,90
TALILAR,4168.0,90
TALAMUYO,4158.0,90
TALA YACO,4122.0,90
TALA SACHA,4176.0,90
TALA POZO,4119.0,90
TALA PASO,4141.0,90
TAQUELLO,4117.0,90
TOCO LLANA,4124.0,90
SOL DE MAYO,4176.0,90
SINQUEAL,4119.0,90
SANTA LUCIA,4135.0,90
SANTA LUCIA,4119.0,90
SANTA ISABEL,4152.0,90
SANTA FELISA,4111.0,90
SANTA ELENA,4135.0,90
SANTA CRUZ,4149.0,90
SANTA CLARA SUD,4168.0,90
SANTA CATALINA,4142.0,90
SANTA BARBARA,4242.0,90
SANTA BARBARA,4105.0,90
SANTA ANA,4155.0,90
SANTA LUISA,4186.0,90
SANDOVALES,4174.0,90
SAN VICENTE,4178.0,90
SAN VICENTE,4122.0,90
SAN RAMON CHICLIGASTA,4149.0,90
SAN RAMON,4166.0,90
SAN RAMON,4149.0,90
SAN RAMON,4149.0,90
SAN RAFAEL,4129.0,90
SAN PEREYRA,4182.0,90
SAN PEDRO MARTIR,4172.0,90
SAN PEDRO DE COLALAO,4124.0,90
SAN PEDRO,4187.0,90
SANDIS,4115.0,90
SINQUIAL,4178.0,90
SANTA MONICA,4135.0,90
SANTA RITA,4178.0,90
SIMOCA,4172.0,90
SIMBOLAR,4122.0,90
SIMBOL,4242.0,90
SESTEADERO,4242.0,90
SEPULTURA,4122.0,90
SAUZAL,4124.0,90
SAUCE YACU,4162.0,90
SAUCE YACU,4122.0,90
SAUCE YACO,4162.0,90
SAUCE SECO,4162.0,90
SAUCE PARTIDO,4132.0,90
SANTA RITA,4124.0,90
