localidad,cp,id_prov_mstr
CACHIYUYAL,5367.0,46
CAMPO TRES POZOS,5301.0,46
CHUQUIS,5301.0,46
CISCO,5383.0,46
COLONIA ALFREDO,5380.0,46
COLONIA ORTIZ DE OCAMPO,5275.0,46
COMANDANTE LEAL,5272.0,46
CORDOBITA,5327.0,46
CORRAL DE ISAAC,5471.0,46
CORTADERAS,5381.0,46
CORTADERAS EMBARCADERO FCGB,5474.0,46
CUATRO ESQUINAS,5274.0,46
CUATRO ESQUINAS,5473.0,46
CUEVA DEL CHACHO,5386.0,46
CUIPAN,5329.0,46
DESIDERIO TELLO,5474.0,46
DIQUE DE ANZULON,5275.0,46
DIQUE LOS SAUCES,5274.0,46
DIQUE LOS SAUCES,5300.0,46
DISTRITO PUEBLO,5359.0,46
EL ABRA,5473.0,46
EL ALTO,5383.0,46
EL ALTO,5470.0,46
EL BALDE,5471.0,46
EL BARRANCO,5385.0,46
EL BARREAL,5470.0,46
EL BARRIAL,5301.0,46
CHUMBICHA,5300.0,46
CHULO,5380.0,46
CHIMENEA,5385.0,46
CHILECITO,5360.0,46
CAÑADA HONDA,5470.0,46
CAÑADA VERDE,5471.0,46
CAPIHUAS,5327.0,46
CARRIZAL,5306.0,46
CARRIZAL,5361.0,46
CARRIZAL ESTACION FCGB,5300.0,46
CARRIZALILLO,5361.0,46
CARRIZALILLO,5385.0,46
CASA PINTADA,5359.0,46
CASAGATE,5385.0,46
CASANGATE,5385.0,46
CASAS VIEJAS,5471.0,46
CAMPANAS,5361.0,46
CASTRO BARROS,5276.0,46
CATINZACO EMBARCADERO FCGB,5374.0,46
CATUNA,5275.0,46
CEBOLLAR,5300.0,46
CERRO NEGRO,5327.0,46
CHAMICAL,5380.0,46
CHAÑAR,5276.0,46
CHAÑARMUYO,5361.0,46
CHAUPIHUASI,5327.0,46
CHELCOS,5475.0,46
CHEPES,5470.0,46
CHEPES VIEJOS,5470.0,46
CHILA,5385.0,46
CATINZACO,5374.0,46
LA HIGUERA,5361.0,46
EL ALTILLO,5355.0,46
LA IGUALDAD,5474.0,46
SALANA,5385.0,46
SALICAS,5327.0,46
SALINAS DE BUSTOS,5386.0,46
SALINAS DEL LEONCITO,5361.0,46
SAMAY HUASI,5360.0,46
SAN AGUSTIN,5300.0,46
SAN ANTONIO,5301.0,46
SAN ANTONIO,5310.0,46
SAN ANTONIO,5470.0,46
SAN ANTONIO,5471.0,46
SAN ANTONIO,5473.0,46
SAN BERNARDO,5301.0,46
SAN BERNARDO,5350.0,46
SAN CRISTOBAL,5274.0,46
SAN GUILLERMO,5300.0,46
SAN IGNACIO,5301.0,46
SAN ISIDRO,5471.0,46
SAN JAVIER,5300.0,46
SAN JOSE,5301.0,46
SAN JOSE,5350.0,46
SAN JOSE,5471.0,46
SAN JOSE,5475.0,46
SAN JUAN,5300.0,46
SAN LORENZO,5301.0,46
SAN MARTIN,5300.0,46
RIVADAVIA,5355.0,46
RIOS DE LOS COLCOLES,5385.0,46
RIOS DE LAS MESADAS,5385.0,46
RIO DE LAS CAÑAS,5385.0,46
POZO DE LA PIEDRA,5473.0,46
POZO DE LA YEGUA,5301.0,46
POZO DE PIEDRA,5473.0,46
POZO DEL MEDIO,5274.0,46
POZO ESCONDIDO,5300.0,46
PUERTA DE LA QUEBRADA,5300.0,46
PUERTO ALEGRE,5300.0,46
PUERTO ALEGRE,5361.0,46
PUERTO DEL VALLE,5301.0,46
PUESTO DE CARRIZO,5471.0,46
PUESTO DE LOS SANCHEZ,5471.0,46
PUESTO DICHOSO,5471.0,46
SAN MIGUEL,5301.0,46
PUESTO TALITA,5386.0,46
PUNTA DE AGUA,5355.0,46
PUNTA DE LOS LLANOS,5384.0,46
PUNTA DEL CERRO,5470.0,46
PUNTA DEL NEGRO,5300.0,46
QUEBRACHAL,5381.0,46
QUEBRACHO HERRADO,5380.0,46
