localidad,cp,id_prov_mstr
RINCON DE BONPLAND,3317.0,54
RINCON DE BUGRES,3306.0,54
RINCON DE CHIMTRAY,3350.0,54
PUERTO SAN IGNACIO,3322.0,54
PUERTO AURORA,3363.0,54
PUERTO ALICIA,3363.0,54
PUERTO ALCAZAR,3386.0,54
PICADA BELGRANO,3315.0,54
PERSIGUERO,3355.0,54
PEDRO NUÑEZ,3300.0,54
PATI CUA,3382.0,54
PASTOREO,3322.0,54
PASO PORTEÑO,3355.0,54
PASO DEL ARROYO PERSIGUERO,3355.0,54
PARANAY,3386.0,54
PARAJE VILLA UNION,3366.0,54
PARAJE LUCERO,3364.0,54
PARAJE INTERCONTINENTAL,3366.0,54
PARAJE GRANADO,3366.0,54
PARAJE ESTELINA,3366.0,54
PICADA BONPLAND,3315.0,54
PARAJE DOS HERMANAS,3360.0,54
PARAISO,3364.0,54
PARADA LEIS,3306.0,54
EL SALTITO,3363.0,54
OTILIA,3328.0,54
ONCE VUELTAS,3315.0,54
OLEGARIO VICTOR ANDRADE,3311.0,54
OJO DE AGUA,3328.0,54
OBLIGADO,3327.0,54
OBERA,3360.0,54
OASIS,3328.0,54
NUEVA VALENCIA,3306.0,54
NACIENTES DEL TUNAR,3350.0,54
NACIENTES DEL ISABEL,3309.0,54
PARAJE AZOPARDO,3366.0,54
MONTEAGUDO,3364.0,54
PICADA ESPAÑOLA,3315.0,54
PICADA IGLESIA,3315.0,54
PUERTO AGUIRRE,3370.0,54
PUENTE NACIONAL,3306.0,54
PUEBLO SALTO,3360.0,54
PUEBLO ILLIA,3337.0,54
PROFUNDIDAD,3308.0,54
POSADAS,3300.0,54
PLANCHADA BANDERITA,3370.0,54
PIRAY MINI,3366.0,54
PIRAY,3381.0,54
PINDAYTI,3364.0,54
PINDAPOY,3306.0,54
PINDAITI,3364.0,54
PIÑALITO SUR,3366.0,54
PICADA FINLANDESA,3317.0,54
PIÑALITO NORTE,3366.0,54
PICADA SUR MECKING,3315.0,54
PICADA SUECA,3361.0,54
PICADA SAN MARTIN,3360.0,54
PICADA SAN MARTIN,3317.0,54
PICADA SAN JAVIER,3353.0,54
PICADA SAN JAVIER,3317.0,54
PICADA SAN JAVIER,3315.0,54
PICADA RUSA,3315.0,54
PICADA POZO FEO,3315.0,54
PICADA PORTUGUESA,3317.0,54
PICADA POLACA,3313.0,54
PICADA MANDARINA,3338.0,54
PICADA LIBERTAD,3315.0,54
PICADA YAPEYU,3361.0,54
EL SALTIÑO,3363.0,54
DOS ARROYOS,3315.0,54
EL RANCHO,3358.0,54
ALTA UNION,3364.0,54
ALMIRANTE BROWN,3366.0,54
ALBA POSSE,3363.0,54
ADOLFO J POMAR,3337.0,54
ACARAGUA,3361.0,54
9 DE JULIO KILOMETRO 20,3380.0,54
9 DE JULIO,3363.0,54
3 DE MAYO,3334.0,54
25 DE MAYO,3363.0,54
22 DE DICIEMBRE,3378.0,54
2 DE MAYO,3364.0,54
2 DE ABRIL,3338.0,54
17 DE AGOSTO,3338.0,54
1 DE MAYO,3362.0,54
YERBAL MAMBORETA,3316.0,54
YAPEYU CENTRO,3361.0,54
YACUTINGA,3308.0,54
YABEBIRI,3308.0,54
WANDA,3376.0,54
VIRGEN DE LOURDES,3338.0,54
VILLALONGA,3300.0,54
VILLAFAÑE,3363.0,54
VILLA VILMA,3363.0,54
VILLA VENECIA,3309.0,54
VILLA UNION,3384.0,54
VILLA SVEA,3361.0,54
VILLA SARUBBI,3360.0,54
APARICIO CUE,3322.0,54
APOSTOLES,3350.0,54
ARISTOBULO DEL VALLE,3364.0,54
ARRECHEA,3355.0,54
BERNARDO DE IRIGOYEN,3366.0,54
BERNARDINO RIVADAVIA,3364.0,54
BELLA VISTA,3309.0,54
BELGRANO,3313.0,54
BAYO TRONCHO,3360.0,54
BARTOLITO,3363.0,54
BARRANCON,3384.0,54
BARRANCON,3322.0,54
BARRACON,3366.0,54
BARRACON,3364.0,54
BARRA CONCEPCION,3355.0,54
BARRA BONITA,3360.0,54
BARRA BONITA,3357.0,54
VILLA ROULET,3382.0,54
BAÑADO GRANDE,3317.0,54
ASERRADERO PIÑALITO,3364.0,54
ASERRADERO ECHEVERRIA,3364.0,54
ARROYO YABEBIRI,3322.0,54
ARROYO TUNITAS,3350.0,54
ARROYO TOMAS,3309.0,54
ARROYO SANTA MARIA,3353.0,54
ARROYO PERSIGUERO,3355.0,54
ARROYO PASTORA,3316.0,54
ARROYO MAGDALENA,3317.0,54
ARROYO ISABEL,3311.0,54
ARROYO FEDOR,3360.0,54
ARROYO DEL MEDIO,3313.0,54
ARROYO,3300.0,54
AZARA,3351.0,54
VILLA ORTIZ PEREIRA,3358.0,54
VILLA OJO DE AGUA,3384.0,54
VILLA LIBERTAD,3315.0,54
SANTA RITA,3363.0,54
SANTA MARIA MARTIR,3355.0,54
SANTA MARIA LA MAYOR,3355.0,54
SANTA INES,3304.0,54
SANTA ANA,3316.0,54
SAN VICENTE,3364.0,54
SAN SEBASTIAN,3334.0,54
SAN PEDRO,3364.0,54
SAN MIGUEL,3334.0,54
SAN MARTIN,3360.0,54
SAN LUCAS,3355.0,54
SAN JUAN DE LA SIERRA,3306.0,54
SAN JUAN,3306.0,54
SANTA ROSA,3364.0,54
SAN JOSE,3306.0,54
SAN ISIDRO,3355.0,54
SAN ISIDRO,3300.0,54
SAN IGNACIO,3322.0,54
SAN GOTARDO,3332.0,54
SAN FRANCISCO DE ASIS,3363.0,54
SAN CARLOS,3363.0,54
SAN ANTONIO,3366.0,54
SAN ANDRES,3304.0,54
SAN ALBERTO,3334.0,54
SAMAMBAYA,3361.0,54
SALTO ENCANTADO,3364.0,54
RUIZ DE MONTOYA,3334.0,54
RUINAS DE LORETO,3316.0,54
SAN JAVIER,3357.0,54
BONPLAND,3317.0,54
SANTIAGO DE LINIERS,3381.0,54
SEGUNDA ZONA,3374.0,54
VILLA LANUS,3300.0,54
VILLA INTA,3313.0,54
VILLA FLOR,3370.0,54
VILLA ERRECABORDE,3350.0,54
VILLA EMILIA,3300.0,54
VILLA DON BOSCO,3364.0,54
VILLA BONITA,3361.0,54
VILLA BLANQUITA,3360.0,54
VILLA ARMONIA,3361.0,54
TRES ESQUINAS,3357.0,54
TRES CAPONES,3353.0,54
TRES BOCAS,3363.0,54
TRATADO DE PAZ,3317.0,54
SANTO PIPO,3326.0,54
TORTA QUEMADA,3363.0,54
