localidad,cp,id_prov_mstr
PUERTO SANTA CRUZ,9300.0,78
PUERTO SAN JULIAN,9310.0,78
PUERTO DESEADO,9050.0,78
PUENTE BLANCO,9407.0,78
COMANDANTE LUIS PIEDRABUENA,9303.0,78
TAMEL AIKE,9315.0,78
TAPI AIKE,9420.0,78
RIO CALAFATE,9405.0,78
TEHUELCHES,9019.0,78
CORONEL GUARUMBA,9400.0,78
TAUEL AIKE,9303.0,78
CONDOR CLIF,9405.0,78
CORONEL MARTIN IRIGOYEN,9407.0,78
CUEVA DE LAS MANOS,9017.0,78
DESAMPARADOS,9053.0,78
EL BAILE,9303.0,78
EL CALAFATE,9405.0,78
EL CERRITO,9405.0,78
EL CHALTEN,9301.0,78
EL CHARA,9051.0,78
EL GUADAL,9017.0,78
EL BARBUCHO,9053.0,78
EL GUADAL,9300.0,78
TELLIER,9050.0,78
TRES CERROS,9050.0,78
TRES PUNTAS,9051.0,78
TUCU TUCU,9311.0,78
VENTISQUERO MORENO,9405.0,78
TRES LAGOS,9301.0,78
YACIMIENTO CERRO VANGUARDIA,9310.0,78
YEGUA MUERTA,9017.0,78
ZANJON DEL PESCADO,9015.0,78
EL HUECO,9051.0,78
Total de localidades:,212
