localidad,cp,id_prov_mstr
LOS PATOS,5600.0,50
LOS PEJECITOS,5600.0,50
LOS PEJES,5603.0,50
LOS PENITENTES,5553.0,50
LOS POZOS,5613.0,50
LOS RALOS,5537.0,50
LOS RAMBLONES,5590.0,50
LOS RAMBLONES,5611.0,50
LOS REPUNTES,5600.0,50
LOS REYUNOS,5615.0,50
LOS SAUCES,5537.0,50
LUCAS DONAIRE,5590.0,50
LOS SAUCES,5563.0,50
LOS TAMARINDOS,5539.0,50
LOS TAMARINDOS,5590.0,50
LOS TERNEROS,5600.0,50
LOS TOLDITOS,5600.0,50
LOS TORDILLOS,5582.0,50
LOS TORDILLOS,5621.0,50
LOS TOSCALES,5569.0,50
LOS VERDES,5590.0,50
LOS VERDES,5594.0,50
LOS VILLEGAS,5590.0,50
LOS YAULLINES,5533.0,50
LOS YOLES,5594.0,50
LOTES DE GAVIOLA,5507.0,50
LOS SAUCES LAVALLE,5560.0,50
MEDIA LUNA,6279.0,50
MEDRANO,5585.0,50
MELITON CAMPOS,5594.0,50
NECTO SOSA,5590.0,50
NEGRO QUEMADO,5623.0,50
NESTOR AGUILERA,5590.0,50
NICOLAS ORDOÑEZ,5590.0,50
NIHUIL,5605.0,50
NIRE CO,5611.0,50
NUEVA CALIFORNIA,5535.0,50
OCHENTA Y CUATRO,5633.0,50
OJO DE AGUA,5611.0,50
ONOTRE PUEBLA,5590.0,50
OVEJERIA,5637.0,50
P PLANCHON,5613.0,50
P ROSALES,5594.0,50
NAVARRO,5594.0,50
P SAN IGNACIO,5539.0,50
PALERMO CHICO,5624.0,50
PALMIRA,5584.0,50
PAMPA AMARILLA,5613.0,50
PAMPA DE LAS YARETAS,5569.0,50
PAMPA DE LOS BAYOS,5569.0,50
PAMPA DEL SALADO,5535.0,50
PAMPA DEL TIGRE,5637.0,50
PAMPA YALGUARAZ,5539.0,50
PAMPITA EMBARCADERO FCGSM,5598.0,50
PANQUEHUA,5539.0,50
PAPAGAYO,5569.0,50
PARADERO LA SUPERIORA,5525.0,50
PARAMILLO,5533.0,50
PACHANGO,5579.0,50
NATALIA DONAIRE,5590.0,50
ÑANCUÑAN,5595.0,50
ÑACUÑAN,5595.0,50
MELOCOTON,5565.0,50
MENDOZA,5500.0,50
MESETA COLORADA,5569.0,50
MIGUEZ,5594.0,50
MINA ARGENTINA,5613.0,50
MINA ETHEL,5613.0,50
MINA HUEMUL,5613.0,50
MINA SANTA CRUZ,5613.0,50
MINA VOLCAN OVERO,5569.0,50
MINACAR,5613.0,50
MINAS DE PETROLEO,5509.0,50
MINAS DEL NEVADO,5605.0,50
MINAS EL SOSNEADO,5600.0,50
MINAS SALAGASTA,5545.0,50
