localidad,cp,id_prov_mstr
LAS RABONAS,5885.0,14
LAS PERDICES,5921.0,14
LAS PENCAS,5200.0,14
LAS PEÑAS SUD,5819.0,14
LAS MORAS,5801.0,14
LAS OSCURAS,5871.0,14
LAS OVERIAS,2559.0,14
LAS PALMAS,5201.0,14
LAS PALMAS,5231.0,14
LAS PALMAS,5299.0,14
LAS PALMERAS,2559.0,14
LAS PALMITAS,5221.0,14
LAS PALMITAS,5227.0,14
LAS PALMITAS,5889.0,14
LAS PALOMAS,5870.0,14
LAS PALOMITAS,5201.0,14
LAS PAMPILLAS,5182.0,14
LAS PEÑAS,5238.0,14
LAS PEÑAS NORTE,5823.0,14
LAS CRUCECITAS,5201.0,14
LA TOMA,5280.0,14
LAS CORTADERAS,5295.0,14
LAS CORTADERAS,5249.0,14
LABOULAYE,6120.0,14
LADERA YACUS,5246.0,14
LAGUNA BRAVA,5244.0,14
LAGUNA CLARA,5813.0,14
LAGUNA DE GOMEZ,5244.0,14
LAGUNA LARGA,5974.0,14
LABORDE,2657.0,14
LAGUNA LARGA SUD,5988.0,14
LAGUNA SECA,5829.0,14
LAGUNILLA,5101.0,14
LAGUNILLA,5972.0,14
LAGUNILLAS,5807.0,14
LARSEN,6275.0,14
LAS ABAHACAS,5801.0,14
LAGUNA OSCURA,6144.0,14
LAS ABRAS,5270.0,14
LA ZARITA,5913.0,14
LA ZANJA,5201.0,14
LA TOTORILLA,5209.0,14
LA TRAMPA,5871.0,14
LA TRAVESIA,5875.0,14
LA TRINCHERA,2417.0,14
LA TUNA,5212.0,14
LA TUNA TINOCO,5131.0,14
LA ZARA,5913.0,14
LA UDINE,2413.0,14
LA VENTANA,5870.0,14
LA VERONICA,5801.0,14
LA VICENTA,2417.0,14
LA VICTORIA,5231.0,14
LA VIRGINIA,5220.0,14
LA VIRGINIA,5281.0,14
LA USINA,5168.0,14
LAS ACACIAS,5129.0,14
LAS ACEQUIAS,5848.0,14
LAS AGUADITAS,5201.0,14
LAS CAÑITAS,2428.0,14
LAS CAÑITAS,5801.0,14
LAS CANTERAS,5218.0,14
LAS CARDAS,5248.0,14
LAS CASITAS,5158.0,14
LAS CEBOLLAS,5885.0,14
LAS CAÑAS,5246.0,14
LAS CHACRAS,5214.0,14
LAS CHACRAS,5284.0,14
LAS CHACRAS,5297.0,14
LAS CHACRAS,5875.0,14
LAS CHACRAS RUTA 111 KM 14,5101.0,14
LAS CINCO CUADRAS,5841.0,14
LAS CONANITAS,5885.0,14
LAS CHACRAS,5249.0,14
LAS CAÑAS,5216.0,14
LAS CAÑAS,5201.0,14
LAS CAÑAS,5101.0,14
LAS ALBAHACAS,5801.0,14
LAS ALERAS,5270.0,14
LAS AROMAS,5231.0,14
LAS ARRIAS,5231.0,14
LAS ASTILLAS,5220.0,14
LAS AVERIAS,5135.0,14
LAS BAJADAS,5851.0,14
LAS BANDURRIAS,5236.0,14
LAS BANDURRIAS NORTE,5225.0,14
LAS CABRAS,5127.0,14
LAS CALECITAS,5801.0,14
LAS CALERAS,5819.0,14
LAS CALLES,5885.0,14
LAS CAÑADAS,5284.0,14
LAS CAÑADAS,5870.0,14
LAS CORTADERAS,5293.0,14
LA CARLOTA,2670.0,14
EL PUESTO LOS CABRERA,5218.0,14
LA CANTERA,5168.0,14
ESCOBAS,5282.0,14
ESCUELA DE ARTILLERIA,5101.0,14
ESPERANZA,5131.0,14
ESPINILLO,5129.0,14
ESPINILLO,5203.0,14
ESPINILLO,5221.0,14
ENFERMERA KELLY,2587.0,14
ESPINILLO,5811.0,14
ESQUINA,5131.0,14
ESQUINA DEL ALAMBRE,5281.0,14
EST CANDELARIA NORTE,5235.0,14
EST JUAREZ CELMAN,5145.0,14
ESTACION ACHIRAS,5831.0,14
ESTACION BELL VILLE,2550.0,14
ESPINILLO NUÑEZ DEL PRADO,5131.0,14
ESTACION CALCHIN,5969.0,14
ENCRUCIJADA,5231.0,14
ELENA,5815.0,14
EL TRABAJO,2424.0,14
EL TRIANGULO,2572.0,14
EL TULE,5249.0,14
EL TUSCAL,5216.0,14
EL VADO,5182.0,14
EL VALLECITO,5172.0,14
EMBALSE,5856.0,14
EL VALLESITO,5291.0,14
EL VENCE,5231.0,14
EL VERGEL,5155.0,14
EL VISMAL,5233.0,14
